"e401","p401","tw_adjust_original","net_tfa_adjust_original","net_nifa","age","inc","db","ira","hequity","educ","fsize","marr","male","twoearn","withdrawal"
0,0,-5226,-5226,144774,48,11912,0,0,0,9,1,0,0,0,0
0,0,4371,-40,149960,49,15569,0,0,0,7,1,0,1,0,0
0,0,88172,3172,150672,43,29897,0,2500,85000,15,4,1,0,1,0
0,0,0,0,150000,45,13427,0,0,0,15,1,0,1,0,0
0,0,16076,7501,157501,39,25769,0,0,0,17,2,1,0,1,0
0,0,272349,27349,177349,27,44639,0,0,245000,16,3,1,0,0,0
0,0,71700,-300,149700,39,20759,0,0,65000,12,2,1,0,1,0
0,0,-2225,-2550,147450,31,12239,0,0,0,14,2,1,0,0,0
0,0,-562,-1062,148938,29,16235,0,0,0,14,3,0,0,0,0
0,0,124900,4900,154900,58,28439,0,0,120000,15,2,1,0,0,0
0,0,8800,-6400,143600,26,36089,0,0,7000,12,2,1,0,1,0
0,0,17900,1200,151200,29,18539,0,0,7000,14,3,1,0,1,0
0,0,5110,110,150110,28,41129,0,0,5000,14,2,1,0,1,0
0,0,75200,200,150200,58,20489,0,0,75000,12,4,1,0,1,0
0,0,15075,-275,149725,41,15641,1,0,14000,12,2,0,0,0,0
0,0,0,0,150000,52,14039,0,0,0,12,1,0,0,0,0
0,0,128699,53699,203699,55,54962,0,0,75000,12,2,1,0,0,0
0,0,37,-1563,148437,30,33218,0,0,0,12,2,1,0,0,0
0,0,120946,27196,177196,57,49508,0,0,48500,18,1,0,0,0,0
0,0,3200,-150,149850,25,10160,0,0,0,15,1,0,0,0,0
0,0,40375,5000,155000,35,11627,0,0,29000,17,3,0,0,0,0
0,0,93326,22227,160533,38,35246,1,11694,0,12,1,0,1,0,0
0,0,225,225,150225,41,39629,0,0,0,13,3,1,0,1,0
0,0,700,200,150200,32,21398,0,0,0,10,1,0,1,0,0
0,0,8549,8549,154549,56,33476,0,4000,0,12,4,1,0,0,0
0,0,6499,4999,154999,35,34646,0,0,0,15,1,0,1,0,0
0,0,336200,66700,216700,58,100328,0,0,212000,15,3,1,0,1,0
0,0,16550,550,150550,31,20525,0,0,16000,12,3,1,0,0,0
0,0,241350,131350,254850,43,73709,0,26500,0,18,2,1,0,0,0
0,0,110600,55600,205600,59,47063,0,0,55000,12,3,1,0,0,0
0,0,216000,137000,159000,39,54899,0,25000,73000,18,3,1,0,0,0
0,0,62999,2999,152999,56,16091,0,0,60000,8,4,1,0,0,0
0,0,52504,9004,159004,42,28553,0,0,10500,14,3,1,0,0,0
0,0,53625,-3375,146625,33,38135,0,0,57000,14,4,1,0,1,0
0,0,80300,-1200,148800,40,24083,0,0,48000,5,5,1,0,1,0
0,0,61826,12726,162726,38,85091,0,0,49100,13,4,1,0,1,0
0,0,63899,3399,153092,36,15644,0,307,60000,16,1,0,1,0,0
0,0,57000,7200,157200,46,35609,0,0,33000,18,2,1,0,0,0
0,0,12000,12000,162000,25,44069,0,0,0,12,5,1,0,0,0
0,0,1000,1000,151000,36,14459,0,0,0,12,4,1,0,0,0
0,0,72739,13239,163239,62,30428,0,0,59500,13,2,1,0,0,1
0,0,82477,7347,148372,44,44933,1,8975.00000000001,70000,18,3,0,0,0,0
0,0,65400,12400,162400,31,23549,0,0,8000.00000000001,12,3,1,0,0,0
0,0,17740,-1260,148740,33,14279,0,0,16000,10,5,1,0,0,0
0,0,112050,36400,174400,45,28874,1,12000,70000,12,2,0,0,0,0
0,0,46800,-1200,148800,56,37754,0,0,46500,12,2,1,0,1,0
0,0,1535,-465,149535,35,8669.00000000001,0,0,0,12,3,0,0,0,0
0,0,22800,-11400,138600,28,21890,1,0,29200,13,5,1,1,1,0
0,0,14325,-3250,146750,46,15143,0,0,14800,10,3,0,0,0,0
0,0,-7047,-15047,134953,31,7319,0,0,0,16,2,0,0,0,0
0,0,2520,20,150020,32,12242,0,0,0,12,1,0,1,0,0
0,0,182,182,150182,32,10928,0,0,0,12,1,0,1,0,0
0,0,-4852,-7773,142227,47,10589,0,0,871,12,3,0,0,0,0
0,0,50025,50025,200025,29,64559,1,0,0,16,2,1,0,1,0
0,0,63575,1400,151400,59,18935,1,0,59000,8,3,1,1,0,0
0,0,220250,88750,229450,54,34034,1,9300.00000000001,120000,16,1,0,1,0,0
0,0,21149,-11351,138649,35,16076,0,0,20000,12,4,1,0,0,0
0,0,0,0,150000,42,7469,0,0,0,4,3,0,0,0,0
0,0,60000,0,150000,51,16349,0,0,60000,12,3,0,0,0,0
0,0,149600,4600,154600,32,50969,0,0,145000,15,2,1,0,0,0
0,0,22550,50,150050,43,39611,0,0,20000,12,2,1,0,1,0
0,0,18830,2830,152830,32,35831,1,0,16000,18,4,1,0,1,0
0,0,560,-3440,146560,28,19151,0,0,0,14,3,1,0,1,0
0,0,90750,-1750,148250,29,14891,0,0,90000,14,2,1,0,1,0
0,0,23325,-975,149025,34,19361,0,0,20000,12,5,1,0,0,0
0,0,35475,2100,152100,32,21305,0,0,27500,14,1,0,0,0,0
0,0,6200,1200,151200,26,24347,1,0,0,13,2,1,0,1,0
0,0,21000,0,150000,41,11999,0,0,21000,9,5,1,0,0,0
0,0,0,-3000,147000,49,24881,1,0,3000,11,3,1,0,1,0
0,0,-627,-627,149373,36,12749,0,0,0,10,3,1,0,0,0
0,0,13174,5499,151499,64,18089,1,4000,0,9,1,0,0,0,1
0,0,188199,13199,156699,53,34190,0,6500,175000,12,4,1,1,0,0
0,0,430574,122499,272499,61,60149,0,0,3e+05,18,2,0,1,0,1
0,0,62958,8043,158043,50,54980,0,0,46000,12,2,1,0,1,0
0,0,-11300,-14800,135200,44,15512,0,0,0,15,4,1,0,1,0
0,0,-2796,-2796,147204,31,12815,0,0,0,10,5,1,0,0,0
0,0,2499,1999,151999,33,14519,0,0,0,12,1,0,0,0,0
0,0,29900,-100,149900,61,8381,0,0,30000,12,2,1,0,0,1
0,0,260000,20000,170000,62,14099,0,0,240000,12,3,1,0,0,1
0,0,3000,3000,153000,41,43409,0,0,0,12,4,1,0,1,0
0,0,149,149,150149,28,15668,0,0,0,12,5,1,0,1,0
0,0,329499,175999,307999,63,61475,0,18000,135000,16,2,1,0,1,1
0,0,4600,3100,151300,30,30209,0,1800,0,16,2,0,1,0,0
0,0,16999,499,150499,45,15779,1,0,16000,10,2,0,0,0,0
0,0,-200,-2000,148000,27,8639,0,0,0,12,1,0,0,0,0
0,0,-2375,-4000,146000,26,17999,0,0,0,18,1,0,0,0,0
0,0,-8400,-8400,141600,31,46799,0,0,0,16,3,1,0,1,0
0,0,475,-4100,145900,31,29024,0,0,0,13,1,0,0,0,0
0,0,29000,-7000,143000,32,59957.0000000001,0,0,19000,12,4,1,0,1,0
0,0,4596,1000,151000,28,25199,0,0,0,12,1,0,0,0,0
0,0,75000,0,150000,34,48899,0,0,75000,12,4,1,1,1,0
0,0,-7322,-16122,133878,47,23066,0,0,0,10,4,1,0,1,0
0,0,-1400,-1900,148100,42,28349,0,0,0,12,5,1,0,1,0
0,0,51000,0,150000,45,50882,0,0,5000,12,5,1,0,1,0
0,0,22500,-1500,148500,31,30323,0,0,15000,12,4,1,0,0,0
0,0,-20,-20,149980,30,10271,0,0,0,12,1,0,1,0,0
0,0,69400,12400,162400,31,50387,0,0,54500,15,2,1,0,1,0
0,0,249,199,150199,44,22691,1,0,0,12,1,0,0,0,0
0,0,133052,27150,177150,40,42671,0,0,1e+05,12,4,1,0,0,0
0,0,13559,59,150059,43,30332,0,0,12500,14,3,0,0,0,0
0,0,24349,-651,149349,52,10967,0,0,25000,9,4,1,0,0,0
0,0,-4000,-7500,142500,34,19889,0,0,0,12,1,0,0,0,0
0,0,19500,9500,153500,55,30953,0,6000,10000,12,2,1,0,1,0
0,0,86500,42800,154800,53,32558,0,38000,43700,12,3,1,0,1,0
0,0,6000,-3000,147000,39,48359,0,0,1000,13,4,1,0,1,0
0,0,409900,225000,330000,38,71701.9999999999,0,45000,170000,16,1,0,1,0,0
0,0,5700,700,150700,34,34799,0,0,0,10,3,1,0,1,0
0,0,77250,400,150400,64,36797,0,0,58600,15,2,1,0,1,1
0,0,59498,59498,209498,46,64202,1,0,0,12,5,1,0,1,0
0,0,1647,-5800,144200,25,26609,0,0,0,16,1,0,0,0,0
0,0,200,200,150200,41,12899,0,0,0,9,1,0,1,0,0
0,0,280,-220,149780,56,12722,0,0,0,10,3,0,0,0,0
0,0,27030,-12970,137030,44,35033,0,0,40000,14,4,1,0,1,0
0,0,800,800,150800,45,26660,0,0,0,11,4,1,0,0,0
0,0,-8425,-11425,138575,27,28808,0,0,0,14,3,1,0,0,0
0,0,56253,-3800,146200,44,34964,0,0,52000,17,3,0,0,0,0
0,0,79400,60400,150400,43,103355,0,60000,19000,18,3,1,0,0,0
0,0,4999,4999,154999,49,41099,0,0,0,16,1,1,1,0,0
0,0,-300,-300,149700,61,17429,0,0,0,12,4,0,0,0,1
0,0,22000,0,150000,53,13769,0,0,22000,3,3,1,0,0,0
0,0,4943,-1600,148400,35,30803,0,0,0,16,1,0,0,0,0
0,0,850,100,150100,36,25019,1,0,0,15,1,0,1,0,0
0,0,500,0,150000,38,11039,0,0,0,12,4,0,0,0,0
0,0,800,50,150050,29,16799,0,0,0,11,3,0,0,0,0
0,0,500,500,150500,57,25007,0,0,0,3,3,1,0,1,0
0,0,18000,0,150000,26,21989,1,0,18000,12,5,1,0,1,0
0,0,39940,19940,169940,33,74567,0,0,20000,18,2,1,0,1,0
0,0,15175,4175,154175,36,63287,0,0,0,15,2,1,0,1,0
0,0,25450,25450,168200,55,55325,0,7250,0,18,1,0,1,0,0
0,0,118500,104500,254500,42,36488,1,0,14000,18,3,1,0,0,0
0,0,-22838,-27770,122230,34,17021,0,0,0,18,1,0,0,0,0
0,0,157099,99,150099,43,35999,0,0,151000,12,3,1,1,1,0
0,0,6500,-200,149800,28,26492,0,0,0,6,5,1,0,1,0
0,0,-1153,-8653,141347,50,37436,1,0,0,13,2,1,0,1,0
0,0,22025,4900,154900,26,16859,0,0,9000,14,1,0,1,0,0
0,0,9992,8000,158000,31,14879,0,0,0,16,1,0,1,0,0
0,0,11400,-400,149600,33,90305.0000000001,1,0,11800,17,4,1,0,1,0
0,0,330,330,150330,31,15299,0,0,0,12,3,1,0,0,0
0,0,110000,110000,248000,39,46790,0,12000,0,16,4,1,1,0,0
0,0,5800,-6200,143800,38,20984,0,0,12000,10,5,1,0,1,0
0,0,51299,18499,168499,52,26855,1,0,30000,12,2,1,0,1,0
0,0,119900,10500,160500,38,41981,1,0,24800,14,4,0,0,0,0
0,0,37050,30050,176550,46,38924,0,3500,7000,13,4,1,0,1,0
0,0,9750,6750,150750,36,22814,0,6000,3000,13,2,0,0,0,0
0,0,12000,0,150000,47,57923,0,0,0,12,4,1,0,0,0
0,0,5500,2000,152000,27,31307,0,0,0,12,1,0,1,0,0
0,0,11875,575,150575,25,17309,0,0,0,12,1,0,1,0,0
0,0,61840,6540,156540,53,49451,0,0,45000,12,2,1,0,1,0
0,0,43604,-449,149551,36,8639,0,0,28000,12,3,0,0,0,0
0,0,0,0,150000,31,8669.00000000001,0,0,0,12,4,1,0,0,0
0,0,2400,-1600,148400,53,21815,1,0,0,10,1,0,0,0,0
0,0,164750,2750,152750,60,58829,1,0,90000,16,2,1,0,0,1
0,0,102800,-200,149800,43,14069,0,0,103000,4,4,1,0,0,0
0,0,50564,-551,149449,49,21647,0,0,44065,12,3,0,0,0,0
0,0,16400,1400,151400,25,37256,0,0,8000.00000000001,18,2,1,0,1,0
0,0,-7550,-8300,141700,42,17951,1,0,0,12,3,0,0,0,0
0,0,-1900,-1900,148100,31,22010,0,0,0,9,5,1,0,0,0
0,0,8500,-1000,149000,48,30239,0,0,7500.00000000001,12,2,1,0,1,0
0,0,55021,5021,155021,54,9599,0,0,50000,12,3,1,0,0,0
0,0,61287,4035,154035,53,28316,0,0,50000,11,2,1,1,0,0
0,0,-5500,-6000,144000,42,16337,0,0,0,12,4,0,0,0,0
0,0,3350,0,150000,32,19199,0,0,0,14,1,0,0,0,0
0,0,-4470,-4470,145530,42,53204,0,0,0,6,5,1,0,1,0
0,0,51100,1100,151100,52,27464,1,0,50000,16,4,1,0,0,0
0,0,46899,-1701,148299,39,33299,0,0,46100,12,4,1,0,1,0
0,0,3e+05,40000,134000,46,160199,0,56000,150000,14,5,1,0,1,0
0,0,-14718,-15718,134022,55,39527,1,260,0,10,2,1,1,1,0
0,0,86650,16350,166350,63,25610,0,0,35000,9,2,1,0,0,1
0,0,83,83,150083,43,32315,1,0,0,10,4,1,1,1,0
0,0,74055,10055,157725,34,41756,0,2330,60000,12,4,1,0,0,0
0,0,-19240,-19565,130435,32,13799,0,0,0,18,1,0,0,0,0
0,0,1e+05,30000,180000,55,8848.99999999999,0,0,70000,4,2,0,0,0,0
0,0,550,0,150000,36,17279,0,0,0,12,3,0,0,0,0
0,0,0,0,150000,33,11339,0,0,0,14,4,0,0,0,0
0,0,59540,-460,149540,46,7766,0,0,60000,12,5,1,0,0,0
0,0,185199,125199,185199,56,57983.0000000001,1,90000,60000,16,2,1,0,1,0
0,0,24858,-500,149500,51,19967,0,0,25000,18,2,0,0,0,0
0,0,-3700,-7500,142500,27,43517,0,0,0,12,3,1,0,1,0
0,0,1500,0,150000,58,17447,1,0,0,8,1,0,1,0,0
0,0,16450,-1450,148550,34,28868,0,0,11400,13,4,1,0,0,0
0,0,534300,59300,170300,58,23705,0,39000,175000,12,2,1,0,0,0
0,0,750,0,150000,43,10667,0,0,0,17,1,0,1,0,0
0,0,42964,-3036,146964,28,19700,0,0,27000,6,4,1,0,1,0
0,0,-792,-5192,143288,36,15185,0,1520,3000,9,4,1,1,0,0
0,0,7449,449,150449,35,32021,0,0,0,14,3,1,0,0,0
0,0,1900,1900,151900,28,20729,0,0,0,14,4,1,0,1,0
0,0,8300,1300,151300,30,32429,0,0,7000,14,3,1,1,1,0
0,0,157849,12849,162849,36,51164,0,0,145000,14,4,1,0,1,0
0,0,11000,4000,154000,39,7142,0,0,0,8,5,1,0,1,0
0,0,356200,6200,146200,49,134489,1,10000,150000,18,5,1,1,1,0
0,0,53050,50,150050,44,11609,0,0,50000,12,1,0,0,0,0
0,0,58199,3199,153199,46,36389,0,0,50000,12,4,1,0,1,0
0,0,-750,250,150250,33,14876,0,0,0,12,1,0,1,0,0
0,0,0,-500,149500,35,19286,0,0,0,12,3,0,0,0,0
0,0,25950,450,150450,47,33791,0,0,25500,17,5,1,0,0,0
0,0,27399,6399,156399,56,25760,0,0,21000,16,2,1,0,0,0
0,0,20100,-2900,147100,43,29807,0,0,23000,12,3,1,0,0,0
0,0,-6795,-7545,142455,27,26939,0,0,0,18,1,0,1,0,0
0,0,404247,54247,182847,52,22487,0,21400,150000,12,3,1,0,0,0
0,0,7900,-2100,147900,33,22763,0,0,10000,11,4,1,0,1,0
0,0,31659,-991,145475,34,42428,1,3534,23450,13,2,1,1,1,0
0,0,257700,2700,152700,40,47354,0,0,175000,14,4,1,0,1,0
0,0,19700,-300,149700,29,33599,0,0,0,14,4,1,0,1,0
0,0,57980,5980,146380,59,64955,0,9600,20000,18,3,1,0,1,0
0,0,185400,11400,157200,44,59663,0,4200,174000,14,5,1,0,1,0
0,0,8500,-1500,148500,42,47681,0,0,10000,12,4,1,0,0,0
0,0,780,-6395,143605,25,27917,0,0,0,16,1,0,0,0,0
0,0,200,200,150200,34,53519,0,0,0,13,3,1,0,1,0
0,0,39000,0,150000,41,46079,0,0,39000,16,5,1,0,1,0
0,0,3875,-700,149300,34,22799,0,0,0,12,2,0,0,0,0
0,0,576200,47700,195850,62,65027,0,1850,125000,12,2,1,0,0,1
0,0,73000,13000,161000,30,67124,0,2000,0,16,2,1,0,1,0
0,0,-335,-1335,148665,28,31799,0,0,0,12,4,1,1,0,0
0,0,0,0,150000,26,16982,1,0,0,12,1,0,1,0,0
0,0,58116,5700,151700,59,13973,0,4000,46000,7,3,0,1,0,0
0,0,5900,3500,153500,33,19235,1,0,0,17,1,0,1,0,0
0,0,975,750,150750,46,12629,0,0,0,12,1,0,0,0,0
0,0,-5790,-5790,144210,48,21065,0,0,0,14,2,0,1,0,0
0,0,1829,-1850,148150,32,17549,0,0,0,13,2,1,0,0,0
0,0,131775,39000,189000,62,58271.0000000001,1,0,85000,11,1,0,1,0,1
0,0,350,-4500,145500,29,17999,0,0,0,12,1,0,0,0,0
0,0,234730,11730,161730,48,77912.0000000001,1,0,170000,14,2,1,0,1,0
0,0,-609,-609,148409,29,27485,0,982,0,10,5,1,1,0,0
0,0,20777,16999,166999,26,33650,0,0,0,14,1,0,1,0,0
0,0,-2051,-2051,147949,32,20204,0,0,0,13,5,1,0,0,0
0,0,22700,1700,150700,41,45809,0,1000,21000,14,4,1,0,1,0
0,0,-10500,-10500,139500,32,67420.9999999999,0,0,0,12,4,1,0,1,0
0,0,270000,120000,266000,40,124931,0,4000,150000,17,4,1,0,1,0
0,0,444600,-400,149600,63,43901,0,0,245000,9,2,1,0,0,1
0,0,139900,1900,151900,53,96908,0,0,138000,12,4,1,0,1,0
0,0,86566,39966,189966,56,27620,0,0,45000,12,2,1,0,1,0
0,0,32000,9000,154000,45,61559,0,5000,23000,16,4,1,0,1,0
0,0,70883,-2617,147383,52,8999,1,0,75000,12,2,0,0,0,0
0,0,11725,9150,159150,43,18899,0,0,0,12,3,0,0,0,0
0,0,14000,14000,164000,63,15557,0,0,0,12,1,0,0,0,1
0,0,55,55,150055,26,32639,0,0,0,12,1,0,1,0,0
0,0,42350,2350,150350,48,41654,1,2000,40000,10,3,1,0,1,0
0,0,46900,550,150550,46,32894,1,0,43000,11,1,0,0,0,0
0,0,67000,0,150000,27,10247,0,0,0,13,5,1,0,0,0
0,0,-1882,-2382,147618,37,37661,0,0,0,12,5,1,0,1,0
0,0,12856,656,150656,59,23975,0,0,12000,14,2,1,0,0,0
0,0,85734,734,150734,53,31385,0,0,85000,12,3,1,0,0,0
0,0,100500,0,150000,42,22940,1,0,1e+05,12,4,0,1,0,0
0,0,5700,200,150200,32,30185,0,0,4000,12,2,1,0,1,0
0,0,27271,-7304,142696,43,19067,0,0,31000,12,3,0,0,0,0
0,0,13500,0,150000,25,19799,1,0,13500,9,1,0,1,0,0
0,0,101546,0,150000,31,28079,0,0,94000,12,3,1,0,1,0
0,0,0,0,150000,31,28466,1,0,0,11,3,1,0,1,0
0,0,12400,-7100,142900,42,36602,0,0,19500,12,4,1,0,1,0
0,0,7484,-1000,149000,40,10559,0,0,0,12,3,0,0,0,0
0,0,118800,-1800,148200,53,34754,0,0,45000,12,3,1,0,1,0
0,0,60550,10050,150050,54,9814.99999999999,0,10000,50000,12,1,0,0,0,0
0,0,-25,-700,149300,28,23381,0,0,0,16,1,0,0,0,0
0,0,240850,62500,202500,60,55475,1,10000,115000,12,2,0,0,0,1
0,0,500,0,150000,30,16799,0,0,0,12,1,0,1,0,0
0,0,58412,-14650,135350,37,25487,0,0,72500,12,4,1,0,1,0
0,0,50224,-276,149724,48,52835,0,0,50000,12,3,1,0,1,0
0,0,12800,12800,154800,31,50528,0,8000.00000000001,0,16,2,1,0,1,0
0,0,19205,-4995,145005,29,42827,0,0,10000,14,2,1,0,1,0
0,0,8300,1500,149500,32,34454,0,2000,3000,13,3,1,0,1,0
0,0,-2872,-4609,145391,27,39002,1,0,0,15,2,1,0,1,0
0,0,500,0,150000,32,12749,0,0,0,10,1,0,1,0,0
0,0,-800,-1800,148200,42,15785,0,0,0,12,4,0,0,0,0
0,0,17895,17000,150000,35,9599,0,17000,0,12,3,0,1,0,0
0,0,4100,1600,150000,41,33224,0,1600,0,18,1,0,0,0,0
0,0,69222,3222,152222,53,29168,0,1000,64000,12,4,1,0,0,0
0,0,500,0,150000,34,9599,0,0,0,12,3,0,1,0,0
0,0,9999,2400,152400,28,25499,0,0,0,12,4,1,0,0,0
0,0,217249,5999,155999,61,50918,1,0,166250,18,3,1,0,1,1
0,0,46650,3300,146300,39,29231,1,7000,40000,18,1,0,0,0,0
0,0,2225,-2000,148000,37,12899,1,0,0,12,3,0,0,0,0
0,0,1190,90,150090,31,38318,0,0,0,12,3,1,0,1,0
0,0,-500,-500,149500,53,20999,0,0,0,12,3,1,0,1,0
0,0,78400,-1600,148400,60,31604,1,0,80000,12,1,0,0,0,1
0,0,122152,20799,144799,50,48659,0,22000,85300.0000000001,12,3,0,0,0,0
0,0,29150,5000,151000,36,17378,0,4000,18000,10,3,0,0,0,0
0,0,34765,17000,167000,35,19463,1,0,15000,12,4,0,1,0,0
0,0,69883,4883,154883,44,26471,0,0,59000,12,4,1,0,0,0
0,0,300,300,150300,50,30659,1,0,0,12,3,1,0,1,0
0,0,-4300,-4300,145700,43,20582,1,0,0,16,4,0,0,0,0
0,0,30526,2526,152526,25,47321,0,0,25000,16,2,1,0,1,0
0,0,189999,9999,159999,64,18449,0,0,180000,6,5,1,0,0,1
0,0,67110,-690,149310,45,33083,0,0,65800,10,2,0,0,0,0
0,0,96749,26749,169749,55,45989,0,7000,70000,6,5,1,0,1,0
0,0,99803,-2422,147578,50,30635,0,0,98500,12,2,0,0,0,0
0,0,102500,12500,153500,64,18737,0,9000,90000,11,2,1,0,1,1
0,0,55325,6325,156325,35,32264,0,0,41000,12,4,1,0,1,0
0,0,10000,0,150000,49,18152,0,0,0,12,4,1,0,0,0
0,0,11907,1482,151482,35,37964,0,0,0,17,1,0,0,0,0
0,0,1000,0,150000,39,21215,0,0,0,11,1,0,1,0,0
0,0,26900,-4100,145900,45,27647,0,0,25000,8,3,1,0,1,0
0,0,246789,99789,225866,61,66527,0,23923,60000,12,2,1,0,0,1
0,0,23549,23549,173549,29,19490,0,0,0,18,1,0,1,0,0
0,0,-6994,-6994,143006,45,35564,0,0,0,12,3,0,0,0,0
0,0,-495,-495,149505,31,10007,0,0,0,12,4,0,0,0,0
0,0,29700,300,150300,50,18347,0,0,29400,6,4,0,0,0,0
0,0,206589,97664,225664,58,44639,0,22000,1e+05,12,1,0,0,0,0
0,0,90500,15000,150000,41,9797,0,15000,74000,16,1,0,1,0,0
0,0,0,0,150000,38,30599,0,0,0,18,1,1,1,0,0
0,0,2691,499,150499,41,26021,1,0,0,15,2,0,0,0,0
0,0,75150,-600,149400,40,13289,0,0,75000,13,3,0,0,0,0
0,0,171300,-3700,146300,31,63857,0,0,175000,12,5,1,0,0,0
0,0,23550,-3450,146550,45,23669,0,0,19000,10,5,1,0,0,0
0,0,144800,3300,150800,49,20081,0,2500,125000,16,4,1,0,0,0
0,0,38850,6850,156850,40,51197,0,0,23000,14,2,1,0,1,0
0,0,8599,8599,158599,36,43439,0,0,0,16,4,1,0,0,0
0,0,0,0,150000,29,9898.99999999999,0,0,0,1,3,0,0,0,0
0,0,51574,1574,150449,52,45134,0,1125,45000,12,2,1,0,0,0
0,0,31050,1200,151200,38,17651,0,0,26500,12,3,0,0,0,0
0,0,6700,-3300,146700,27,35744,0,0,0,17,2,1,1,1,0
0,0,40300,40300,167300,35,27485,0,23000,0,14,2,1,0,0,0
0,0,92095,47870,177870,48,40451,0,20000,20000,1,1,0,1,0,0
0,0,-250,-250,149750,33,24113,0,0,0,9,3,1,0,1,0
0,0,15438,3338,148850,34,27875,0,4488,12100,14,5,1,0,0,0
0,0,4999,4499,154499,37,38999,0,0,0,12,2,0,1,0,0
0,0,108679,58500,208500,47,47291,1,0,6000,16,1,0,1,0,0
0,0,15500,13300,163300,39,34508,0,0,0,12,1,0,1,0,0
0,0,50000,0,150000,40,25499,0,0,50000,12,5,1,0,0,0
0,0,2999,1499,151499,48,39650,0,0,0,12,2,0,0,0,0
0,0,54349,-1151,148849,58,22952,0,0,55000,11,1,0,1,0,0
0,0,46010,2010,152010,62,20795,0,0,44000,14,2,1,0,0,1
0,0,28700,-50,149950,42,14927,1,0,23500,12,4,0,0,0,0
0,0,7856,356,150356,33,31574,1,0,7500.00000000001,12,2,1,1,1,0
0,0,0,0,150000,61,16199,0,0,0,10,2,1,0,1,1
0,0,6978,1499,151499,38,31673,1,0,0,15,1,0,0,0,0
0,0,0,0,150000,42,19100,0,0,0,9,5,1,0,1,0
0,0,6084,900,150900,30,27044,0,0,0,13,4,1,0,0,0
0,0,237000,6000,156000,40,37919,0,0,220000,15,3,0,0,0,0
0,0,12757,6757,156757,27,45653,0,0,6000,12,3,1,0,1,0
0,0,11299,1099,151099,36,57674,0,0,4000,14,2,0,1,0,0
0,0,43636,1636,151636,26,180857,0,0,40000,16,3,1,1,1,0
0,0,15362,0,150000,38,31499,0,0,0,13,3,0,0,0,0
0,0,27500,6500,156500,40,47462,1,0,12000,15,2,1,0,1,0
0,0,13800,5800,155800,29,53336,1,0,1000,18,2,1,0,1,0
0,0,17200,-300,149700,42,24335,0,0,14500,12,4,1,0,0,0
0,0,114347,96422,223622,48,46742,0,22800,12000,17,1,0,1,0,0
0,0,-5303,-14578,135422,54,32075,0,0,0,3,3,0,1,0,0
0,0,-725,-725,149275,30,24509,0,0,0,12,2,1,0,1,0
0,0,136692,33249,157249,49,87659,1,26000,36000,14,2,1,0,1,0
0,0,8000,1000,151000,44,65399,1,0,0,16,4,1,0,1,0
0,0,5372,2900,152900,30,20558,1,0,0,14,3,0,0,0,0
0,0,36400,35900,181300,33,39350,0,4600,0,18,1,0,0,0,0
0,0,37666,-334,149666,43,34298,0,0,2000,18,2,0,0,0,0
0,0,66800,36800,186800,30,75221,1,0,30000,16,2,1,0,1,0
0,0,444699,219699,352699,59,144533,1,17000,20000,18,2,1,1,0,0
0,0,3700,-4100,145900,26,28079,0,0,0,14,4,1,0,1,0
0,0,20000,-4000,146000,41,21734,0,0,12000,12,4,1,0,1,0
0,0,38000,3000,153000,33,45809,0,0,35000,12,4,1,0,0,0
0,0,-2200,-1200,148800,33,17213,0,0,0,12,1,0,1,0,0
0,0,33499,30999,170999,41,39149,1,10000,0,18,1,0,1,0,0
0,0,-5700,-5700,144300,35,31619,0,0,0,14,3,1,0,1,0
0,0,112585,-915,149085,39,54065,1,0,88500,17,5,1,0,1,0
0,0,67209,-791,149209,47,18194,1,0,58000,12,5,1,0,1,0
0,0,-14700,-14900,135100,40,32831,0,0,0,14,1,0,1,0,0
0,0,83865,1865,150615,46,68821.9999999999,0,1250,65000,12,4,1,0,1,0
0,0,25550,550,150550,34,65503.9999999999,0,0,25000,13,4,1,0,1,0
0,0,13499,10999,160999,25,36599,0,0,0,16,1,0,0,0,0
0,0,31650,18150,168150,51,58244,0,0,13500,12,2,1,1,1,0
0,0,33900,1900,151900,32,37259,0,0,32000,18,3,1,0,0,0
0,0,422500,377500,507500,54,110891,0,20000,45000,12,2,1,0,1,0
0,0,0,0,150000,46,7853.00000000001,0,0,0,11,3,0,0,0,0
0,0,16772,652,150652,31,32294,0,0,10000,13,4,1,0,1,0
0,0,14178,14178,164178,32,24395,0,0,0,6,4,1,0,0,0
0,0,65000,0,150000,59,12959,0,0,65000,12,4,1,0,0,0
0,0,250,-4200,145800,40,31859,0,0,2000,16,3,0,0,0,0
0,0,5013,-2800,147200,33,62807,1,0,7000,16,3,1,0,1,0
0,0,-300,-4300,145700,30,31085,0,0,0,12,4,1,0,1,0
0,0,-8976,-11551,138449,39,21602,0,0,0,12,3,0,0,0,0
0,0,500,0,150000,33,20399,0,0,0,12,1,0,1,0,0
0,0,12984,-2316,147684,26,24620,0,0,15300,15,2,1,0,1,0
0,0,900,-1600,148400,29,33380,0,0,0,12,1,0,1,0,0
0,0,1287,-4888,145112,56,23393,0,0,0,12,2,0,1,0,0
0,0,38758,13758,155298,39,37709,0,8459.99999999999,25000,13,2,1,0,0,0
0,0,300,300,150000,25,15461,0,300,0,11,2,1,1,0,0
0,0,8350,150,150150,58,9149.00000000001,0,0,7000,13,1,0,1,0,0
